parts,label,sample_id,type,cbo,dit,rfc,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,nosi,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,RM_LOC,RM_LCOM5,RM_NADC,RM_ATFD,RM_WMC
train,none,7527099,1,6,2,5,0,0,3,1,1,1,1,0,2,0,1,0,1,1,0,1,0,0,1,0,2,0,0,0,0,0,0,4,0,4,0,0,0,0,27,1,0,12,1,0,0,3
train,none,7655364,1,3,1,0,0,0,3,0,3,0,0,0,3,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,37,1025,0,7,0.5,0,0,3
train,none,4703627,1,9,2,8,0,0,4,0,3,0,1,0,4,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,3,0,3,0,0,0,0,33,1,0,16,0.6667,0,0,4
train,none,6865229,1,4,3,3,-1,-1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,45,17,0,8,0,0,0,2
train,none,5562874,2,4,3,1,0,0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,50,9,0,6,0,0,0,2
train,none,5657934,1,5,3,0,0,0,6,0,3,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,56,17,0,17,0,0,0,6
train,none,7454098,1,6,2,10,0,0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,1,2,0,0,0,0,5,2,3,3,3,0,0,0,0,19,1,0,8,1,0,0,3
train,none,8017375,1,8,2,8,0,0,7,0,5,0,1,1,7,0,0,0,2,0,0,1,1,0,2,0,9,0,3,0,2,1,0,5,0,5,3,0,0,0,40,1,0,37,0.75,0,0,12
train,none,9034294,1,19,1,40,0,0,24,23,22,2,0,0,22,0,0,1,4,4,0,4,0,0,4,45,66,2,33,2,3,4,57,46,8,36,3,0,0,0,308,17,0,280,0.9783,0,0,93
train,none,4671256,2,5,1,3,0,0,5,0,4,1,0,0,4,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,3,0,1,1,0,0,0,25,9,0,18,1.25,0,1,6
train,none,6872266,3,3,1,0,0,0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,0,4,0,0,0,4
train,none,5990255,1,3,1,1,0,0,46,0,46,0,0,0,46,0,0,0,23,0,0,23,0,0,0,1,23,0,0,0,0,7,0,24,0,23,0,0,0,0,55,1,0,138,0.9778,0,0,46
train,none,5865465,1,5,2,12,0,0,10,0,9,0,0,1,10,0,0,0,2,0,0,2,0,0,1,0,4,0,0,0,0,0,0,8,0,3,1,0,0,0,39,0,0,43,0.1111,0,0,11
train,none,6940330,2,1,1,0,0,0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,1,1,0,0,0,0,42,9,0,9,1.5,0,1,3
train,none,7074545,2,3,1,1,0,0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,10,0,6,2,0,1,2
train,none,3779095,2,9,2,11,0,0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,1,0,1,0,1,2,1,5,0,5,1,0,0,0,25,9,0,21,1.5,0,4,4
train,none,8341412,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
train,none,9097418,1,10,4,3,0,0,4,1,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,1,0,1,0,0,4,0,21,1,0,20,0,0,0,6
train,none,4421462,1,7,1,4,0,0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,2,0,0,0,0,5,0,0,0,1,0,0,0,0,10,1,0,6,1,0,0,2
train,none,7784313,1,2,1,0,-1,-1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11,1,0,3,0,0,0,1
train,none,7368005,1,7,4,8,0,0,5,0,4,0,1,0,5,0,0,0,4,0,0,4,0,0,4,8,4,0,0,0,0,7,2,4,0,4,1,0,0,0,28,1,0,29,0.75,0,0,7
test,critical,8528735,1,114,3,239,0,0,25,0,19,3,3,0,22,0,0,0,38,1,0,2,2,34,1,26,49,11,84,16,26,119,21,238,35,226,8,3,2,0,395,1025,39,751,0.9626,0,0,160
test,critical,4131952,1,14,2,63,0,0,55,17,51,4,0,0,51,0,0,0,9,8,3,6,0,0,9,42,79,29,34,0,19,11,109,99,60,72,5,3,3,2,317,1,0,464,0.9527,0,0,126
test,major,4401367,1,42,1,97,0,0,22,0,8,14,0,0,8,0,0,0,4,0,0,4,0,0,0,3,16,4,25,2,0,6,8,55,3,54,3,0,0,0,173,1,0,301,0.7857,0,0,74
test,major,7747098,1,16,1,2,0,0,26,26,14,12,0,0,14,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,18,0,0,0,0,0,12,14,0,79,1,0,147,0,0,0,33
test,major,5925637,1,40,1,99,0,0,24,0,21,3,0,0,21,0,0,0,12,1,0,12,0,0,5,23,20,5,27,7,3,22,7,52,12,52,4,5,0,0,124,1,15,311,0.8913,0,0,67
test,major,4124615,1,24,2,44,0,0,9,0,7,1,1,0,8,0,0,0,1,1,0,1,0,0,1,30,7,3,0,0,3,21,0,19,3,19,2,0,0,0,59,1,5,86,0.5,0,0,22
test,major,5146683,1,39,2,58,0,0,25,9,11,2,12,0,23,0,0,0,4,4,1,3,0,0,3,13,29,1,13,4,2,65,23,75,22,52,4,0,0,0,213,1,6,277,1,0,0,61
test,major,6483071,1,26,1,90,0,0,41,3,25,16,0,0,25,0,0,0,23,0,0,23,0,0,3,3,21,16,18,9,2,68,32,110,16,74,6,0,0,0,253,1,0,484,0.9348,0,0,106
test,major,5735198,1,36,2,45,0,0,7,2,2,1,4,0,6,0,0,0,7,2,2,0,5,0,0,22,4,7,15,0,8,17,8,55,8,44,3,0,0,0,140,1,0,127,0.881,0,0,48
test,major,6279768,1,14,2,30,0,0,9,0,5,2,0,2,7,0,0,0,5,1,0,5,0,0,3,7,2,1,2,4,0,1,4,16,1,12,2,1,3,0,87,1,2,101,0.8,0,0,21
test,major,7047050,1,14,4,127,0,0,61,0,24,37,0,0,24,0,0,0,14,0,0,14,0,0,0,176,19,10,76,7,32,79,381,305,101,232,9,3,3,0,313,1,0,1021,0.9821,0,51,264
test,major,6329919,1,40,3,76,0,0,14,0,11,3,0,0,11,0,0,0,1,1,0,1,0,0,1,56,9,3,7,2,0,33,3,75,1,75,3,0,0,5,88,1,1,235,1,0,0,34
test,major,3786480,1,24,2,51,0.1978022,0.85714287,17,0,10,4,3,0,14,0,3,0,15,1,0,15,0,0,7,14,13,3,28,2,3,10,16,45,8,35,2,0,0,0,189,1,0,189,0.8958,0,0,52
test,major,8278616,3,3,1,14,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,5,0,1,0,11,0,0,0,10,27,1,0,0,0,0,0,0
test,major,8285514,1,20,1,66,0,0,31,0,20,9,2,0,22,2,0,0,4,1,0,4,0,0,1,22,12,0,1,4,0,29,5,21,4,21,1,0,0,4,132,1025,16,188,0.8583,0,0,50
test,major,6637734,1,25,2,48,0,0,11,0,7,2,1,1,9,0,0,0,16,6,0,12,0,4,6,7,14,3,7,1,0,4,8,42,1,34,3,3,0,0,107,1,0,182,0.875,0,0,35
test,major,9251392,1,60,4,127,0.0942029,0.19927536,44,1,23,20,1,0,24,0,0,0,24,1,0,21,1,2,17,0,54,12,50,8,19,10,18,161,0,118,4,2,6,7,301,1,31,595,0.9312,0,78,157
test,major,4243718,2,5,2,7,0,0,10,0,8,0,1,1,10,0,0,0,4,0,1,3,0,0,4,5,13,0,4,0,1,3,1,4,2,4,1,0,0,0,32,12,0,53,1.1111,0,5,16
test,minor,5539522,1,5,1,24,0,0,8,0,4,4,0,0,4,0,0,0,6,2,1,5,0,0,2,5,2,0,2,3,0,46,2,12,3,8,2,0,0,0,59,1,6,79,0.7619,0,0,13
test,minor,5278361,1,3,1,32,0,0,12,1,1,9,0,2,3,0,0,0,5,2,0,4,1,0,2,4,14,4,8,5,1,11,2,20,6,16,3,0,0,0,84,0,0,114,0.8909,0,0,29
test,minor,4745312,2,11,4,31,0,0,6,0,4,2,0,0,4,0,0,0,5,0,0,5,0,0,3,1,5,3,5,0,1,53,10,26,9,22,2,0,2,0,81,18,0,33,1.2,0,5,10
test,minor,7544867,3,6,1,15,0,0,9,1,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,1,9,0,5,0,5,0,0,9,0,6,2,0,0,0,53,1,0,57,0,0,0,18
test,minor,4230466,1,13,3,11,0,0,10,1,5,3,2,0,7,0,0,0,3,1,0,3,0,0,2,2,6,0,1,0,1,0,0,8,0,6,0,1,0,0,207,1,0,51,0.8889,0,0,12
test,minor,7722604,1,5,3,10,0,0,15,0,15,0,0,0,15,0,0,0,1,0,0,1,0,0,0,0,20,2,4,0,0,0,17,13,3,2,2,0,0,0,55,1,0,101,0.7143,0,0,27
test,minor,7143647,1,7,2,24,0,0,9,0,8,1,0,0,8,0,0,0,3,0,0,3,0,0,0,0,7,2,2,0,4,0,21,28,8,17,3,0,0,0,52,1,0,81,0.5833,0,0,24
test,minor,8911786,2,11,1,19,0,0,20,2,15,4,1,0,16,0,2,0,2,0,0,2,0,0,0,3,19,0,4,1,6,0,11,16,0,7,2,0,0,0,64,25,0,78,0,0,4,22
test,minor,7496363,1,143,2,199,0,0,34,2,11,16,7,0,18,0,1,0,17,0,0,0,17,0,3,33,26,3,19,1,9,4,13,126,17,119,4,0,2,0,256,1,0,408,0.9768,0,0,132
test,minor,6375517,1,15,6,27,0,0,16,0,14,0,2,0,16,0,0,0,4,1,0,0,4,0,1,0,34,0,9,0,2,2,2,10,0,8,3,0,0,0,89,1,0,135,0.8667,0,0,49
test,minor,3790799,1,10,1,23,0.10909091,0.10909091,12,4,9,1,2,0,11,2,1,1,6,1,5,1,0,0,5,13,10,1,6,4,1,7,6,25,5,17,2,0,1,0,117,1025,0,89,0.8333,0,0,23
test,minor,7824709,1,43,2,77,0,0,16,0,9,3,3,1,13,0,0,0,4,1,1,1,2,0,3,4,12,1,4,2,2,13,1,34,8,31,4,0,0,1,132,1,6,163,0.9167,0,0,41
test,minor,6847478,1,2,1,12,0,0,18,1,18,0,0,0,18,0,0,0,1,0,0,1,0,0,1,7,14,0,8,0,12,5,13,6,0,2,1,0,0,0,79,1,0,63,0.1176,0,0,23
test,minor,8736644,1,20,2,30,0,0,6,0,3,0,3,0,6,0,0,0,7,1,0,7,0,0,1,6,2,0,2,0,0,6,1,12,2,12,1,0,1,0,66,1,1,42,0.8,0,0,9
test,minor,9394020,1,13,2,32,0.8181818,0.8181818,11,0,11,0,0,0,11,0,0,0,1,0,0,0,0,1,0,1,26,0,22,1,6,2,37,62,25,35,4,0,0,0,220,0,0,197,1.1,0,0,50
test,minor,8515776,1,60,3,90,0,0,8,0,7,1,0,0,7,0,0,0,19,1,1,18,0,0,1,14,10,1,38,2,10,33,23,83,12,76,4,0,0,0,173,1,3,274,0.9699,0,0,79
test,minor,6216254,1,29,2,22,0,0,21,2,21,0,0,0,21,0,0,0,0,0,0,0,0,0,0,2,32,0,5,1,0,12,0,13,5,13,2,0,0,0,61,1,0,123,0,0,0,44
test,minor,5222671,2,9,3,5,0,0,8,0,8,0,0,0,8,0,0,0,3,3,1,2,0,0,3,0,4,0,2,0,0,5,1,5,1,5,0,0,0,0,43,9,0,27,1.1429,0,2,10
test,minor,4815345,1,47,1,164,0,0,16,16,5,1,0,10,15,0,0,0,2,2,0,2,0,0,1,39,16,12,32,8,7,70,17,104,32,86,4,2,0,0,305,1,11,413,0.8667,0,0,80
test,minor,6306158,1,7,1,18,0,0,6,6,6,0,0,0,6,0,0,0,3,3,3,0,0,0,3,1,6,2,2,0,0,6,0,13,0,9,3,0,0,0,86,1,0,53,0.4,0,0,15
test,minor,5786274,1,7,1,12,0,0,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,1,0,13,0,4,0,0,10,13,13,2,8,2,0,0,0,72,1,0,71,0.6667,0,0,20
test,minor,5738634,2,2,1,1,0,0,5,0,4,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,1,0,1,0,0,20,9,0,25,0,0,4,7
test,minor,7863608,1,7,3,25,0,0,17,1,3,1,13,0,16,0,2,0,4,3,0,0,4,0,1,3,6,0,0,0,0,13,3,17,6,17,1,7,0,0,78,1025,0,166,0.9844,0,0,25
test,minor,7007225,1,10,4,0,0,0,4,1,3,0,1,0,4,0,0,0,3,0,0,0,0,3,0,0,4,0,0,0,0,2,0,5,0,3,0,0,4,0,31,1025,0,17,0.6667,0,0,4
test,minor,7681481,1,11,1,43,0,0,9,0,2,7,0,0,2,0,0,0,1,1,0,1,0,0,1,19,9,6,7,0,0,58,13,35,17,30,4,2,1,0,68,1,2,154,1,0,0,34
test,minor,7754810,2,45,4,114,0,0,18,0,3,0,15,0,21,0,0,0,46,18,27,0,16,3,18,30,15,3,17,7,4,199,0,69,31,76,4,5,0,0,406,9,25,348,1.0588,0,30,86
test,minor,6454251,1,16,3,38,0,0,30,0,26,4,0,0,26,0,0,0,20,0,0,20,0,0,7,7,23,5,26,4,5,17,66,75,22,40,4,0,0,0,473,1,0,182,0.9517,0,0,76
test,minor,5049924,1,12,1,26,0,0,29,5,26,3,0,0,26,0,0,0,2,1,1,1,0,0,2,7,26,8,3,0,1,0,1,19,0,16,2,0,0,0,89,1,0,125,0.6429,0,0,37
test,minor,4325541,1,3,4,32,0,0,33,0,32,0,1,0,33,0,0,0,1,0,0,1,0,0,0,0,8,0,0,0,0,0,0,1,0,1,1,0,0,0,46,1,0,163,0.125,0,0,61
test,minor,8792214,2,5,2,14,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,2,0,1,3,0,0,0,26,10,0,38,0,0,3,8
test,minor,7274451,1,9,1,71,0,0,19,0,0,8,0,11,11,0,0,2,14,5,0,14,0,0,8,4,24,6,28,7,0,58,8,53,14,48,6,0,0,0,137,1,0,306,0.9722,0,1,71
test,minor,5715127,1,8,1,26,0,0,7,0,6,1,0,0,6,0,0,0,7,1,0,7,0,0,4,2,7,1,3,0,1,1,2,12,3,11,2,0,0,0,63,1,1,56,0.7143,0,0,15
test,minor,5380933,1,13,2,7,0,0,13,0,7,0,6,0,13,0,6,0,6,0,0,6,0,0,0,0,7,0,1,0,0,1,0,10,0,7,1,0,0,0,74,1025,0,46,0.8889,0,0,14
test,minor,7324624,1,4,1,12,0,0,17,0,17,0,0,0,17,0,0,0,7,0,0,0,7,0,0,6,7,2,2,0,0,9,2,9,0,9,2,0,0,0,46,1,0,77,0.875,0,0,21
test,minor,6578541,1,7,1,5,0,0,11,0,7,1,3,0,10,1,0,0,3,0,0,3,0,0,0,0,1,3,4,0,2,0,3,11,0,11,2,2,0,0,70,1025,0,59,0.7667,0,0,20
test,minor,5115838,1,46,13,157,0,0,43,8,25,0,18,0,43,0,0,0,42,26,24,1,17,0,26,300,38,69,158,34,38,1259,200,558,281,363,7,0,11,0,651,1,28,1662,0.9529,0,0,452
test,none,7125953,1,18,1,13,0,0,10,0,10,0,0,0,10,0,0,0,3,2,0,3,0,0,3,0,1,0,0,2,0,7,0,3,2,3,1,0,0,0,56,1,7,55,0.5185,0,0,14
test,none,7911455,1,6,1,2,0,0,2,0,2,0,0,0,2,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,17,1,0,6,2,0,0,2
test,none,8877416,1,45,2,181,0,0,34,3,14,14,0,6,20,0,0,0,8,5,2,5,1,0,5,32,45,19,78,5,29,101,37,164,16,122,6,1,1,0,287,1,3,957,0.9924,0,0,304
test,none,5356733,1,4,2,11,0,0,12,0,12,0,0,0,12,0,0,0,3,0,0,3,0,0,3,0,9,0,2,3,0,2,0,5,1,4,2,0,0,0,35,1,0,62,0.6364,0,0,17
test,none,7280607,2,6,2,8,0,0,14,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,22,0,6,0,4,3,0,0,0,117,9,0,106,0,0,0,29
test,none,4210395,2,2,1,0,-1,-1,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,8,26,0,5,0,0,3,1
test,none,6016987,1,11,2,29,0,0,4,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,15,6,13,2,11,3,1,0,0,51,1,0,57,0,0,0,6
test,none,6550344,1,4,2,4,0,0,4,0,2,0,2,0,4,1,0,0,3,0,0,3,0,0,0,1,0,0,2,0,0,0,0,3,0,3,1,0,0,0,17,1025,0,17,0.6667,0,0,6
test,none,7923741,1,8,4,5,0,0,7,0,6,0,1,0,7,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,2,0,2,0,0,0,0,27,1,0,23,0,0,0,7
test,none,8224488,2,4,4,5,0,0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,2,3,0,2,1,0,0,0,39,4,0,19,1.3333,0,2,5
test,none,5997662,1,11,1,34,0,0,16,0,15,1,0,0,15,0,0,0,9,9,0,9,0,0,9,30,16,0,6,0,0,9,2,29,1,27,1,0,0,0,85,1,0,119,0.8222,0,0,27
test,none,7185320,2,3,1,10,0,0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,3,0,2,0,0,0,0,48,9,0,16,1.5,0,0,3
test,none,5690831,1,3,1,12,-1,-1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,12,0,6,2,22,26,8,15,5,0,0,0,34,1,0,63,0,0,0,20
test,none,6450144,1,2,2,5,0.4,0.4,6,0,3,0,0,3,6,0,0,0,1,0,0,0,0,1,0,0,3,0,1,0,0,0,1,6,0,4,1,0,0,0,60,17,0,26,0.4,0,0,7
test,none,6414719,1,9,2,5,0,0,7,0,4,0,3,0,7,0,0,0,2,0,0,2,0,0,2,1,3,3,0,0,0,2,0,5,0,5,1,0,0,0,37,1,0,32,0.6667,0,0,7
test,none,7623277,3,7,1,0,0,0,16,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1,0,16,0,0,0,16
test,none,6806316,2,1,1,0,-1,-1,1,0,0,0,0,1,1,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,67,10,0,5,0,0,3,1
test,none,8727852,1,12,1,18,-1,-1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,2,0,1,0,0,1,5,3,10,3,12,2,0,0,2,27,1,0,31,0,0,0,3
test,none,8387546,1,2,1,3,0,0,6,0,6,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,2,0,5,0,0,0,0,11,0,4,2,0,0,0,28,1,0,36,0.6667,0,0,10
test,none,8494605,1,18,3,11,0,0,9,0,9,0,0,0,9,0,0,0,4,2,1,3,0,0,2,1,9,0,3,0,1,8,0,7,3,8,2,0,0,0,56,1,0,46,0.9063,0,0,13
test,none,4218981,2,12,1,26,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,2,6,0,0,0,0,2,20,0,12,1,0,0,0,39,9,0,41,0,0,7,5
test,none,8952196,1,8,2,7,0,0,4,0,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,1,1,0,0,0,32,0,1,18,0,0,0,5
test,none,4801902,1,2,2,10,0,0,6,0,6,0,0,0,6,0,0,0,2,0,0,2,0,0,0,0,1,2,0,0,0,2,6,6,0,4,1,0,0,0,32,1,0,33,0.3,0,0,7
test,none,6009432,1,1,3,0,0,0,11,0,11,0,0,0,11,0,0,0,3,1,0,3,0,0,1,0,2,0,0,0,0,0,1,6,0,3,0,0,0,0,29,1,0,36,0.8667,0,0,11
test,none,3813750,1,29,1,29,0.35897437,0.7051282,14,0,13,1,0,0,13,0,0,0,5,0,0,5,0,0,4,1,10,0,2,2,0,2,2,17,0,17,1,0,0,0,146,1,0,82,0.7385,0,0,19
test,none,3761009,2,6,1,1,0,0,5,0,4,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,1,0,1,0,0,24,9,0,46,0,0,1,7
test,none,7245998,1,1,2,5,-1,-1,2,1,1,1,0,0,1,0,0,0,3,3,2,1,0,0,3,1,1,0,0,0,0,0,7,4,1,4,0,0,0,0,23,17,0,7,1.6667,0,0,2
test,none,4471459,2,7,1,1,0,0,2,0,2,0,0,0,2,0,0,0,3,0,0,0,0,3,0,1,0,0,0,0,0,2,0,1,0,3,0,0,0,0,14,9,0,5,2,0,3,2
test,none,7129383,1,17,1,8,0,0,9,0,9,0,0,0,9,0,0,0,4,1,0,4,0,0,4,3,5,0,0,0,0,5,0,4,1,4,0,0,0,0,38,1,0,28,0.75,0,0,9
test,none,5161069,1,12,1,24,0,0,12,1,7,4,0,1,8,0,0,0,13,2,1,12,0,0,1,2,5,1,4,1,1,8,16,34,4,24,3,0,0,0,96,1,3,98,0.8601,0,0,26
test,none,5752718,1,20,2,34,0,0,10,0,5,3,0,2,7,0,0,0,3,1,0,3,0,0,3,1,1,2,3,0,0,1,0,4,0,4,2,0,0,0,62,0,1,78,0.7407,0,0,25
test,none,3981336,1,5,3,5,0,0,5,0,3,0,2,0,5,0,0,0,2,0,0,2,0,0,2,2,3,0,0,0,0,1,0,2,0,2,0,0,0,0,28,1,0,18,0.5,0,0,5
test,none,8316315,1,7,2,5,0,0,2,0,1,0,1,0,2,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,24,1,0,14,1,0,0,4
test,none,5586136,1,7,4,22,0,0,19,4,16,2,1,0,17,0,0,0,18,14,1,8,9,0,14,8,18,5,7,0,0,24,25,47,3,30,2,0,0,0,136,17,0,170,0.9074,0,0,43
test,none,7539038,1,1,3,0,0,0,4,0,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,7,1,0,11,0,0,0,4
test,none,4577168,1,4,2,0,0,0,3,0,3,0,0,0,3,0,0,0,1,1,0,1,0,0,1,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,25,1,0,9,1,0,0,3
test,none,5434262,3,5,2,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,25,1,0,6,0,0,0,3
test,none,4341864,1,2,1,0,0,0,2,0,1,0,0,1,2,0,0,0,6,0,0,0,0,6,0,0,1,0,0,0,0,0,3,13,0,6,0,0,0,0,19,16,0,12,0.8333,0,0,2
test,none,4059863,1,14,1,13,0,0,3,0,3,0,0,0,3,0,0,0,9,2,1,3,5,0,5,2,1,0,1,2,0,3,8,11,1,10,2,0,0,0,50,1,0,32,0.7778,0,0,6
test,none,4747524,1,3,1,5,0,0,7,0,7,0,0,0,7,0,0,0,1,0,0,1,0,0,1,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,26,1,0,21,0,0,0,7
test,none,8902918,2,2,1,0,-1,-1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,3,0,0,0,1
test,none,4044534,2,8,2,16,-1,-1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,1,3,7,1,5,2,0,0,0,13,8,0,19,0,0,0,3
test,none,7286228,2,0,1,0,0,0,2,0,2,0,0,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,0,2,0,2,1,2,1,0,0,0,7,1,0,12,2,0,2,3
test,none,5655437,1,4,9,1,0,0,2,0,1,0,0,1,2,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,2,0,54,1024,0,6,2,0,0,2
test,none,3857472,1,6,2,15,0,0,21,7,21,0,0,0,21,0,0,0,4,0,0,4,0,0,0,6,16,0,2,0,0,6,1,7,0,4,1,0,0,0,42,1,0,73,0.8875,0,0,23
test,none,6285002,3,2,1,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1,0,3,0,0,0,3
test,none,9421857,1,1,5,0,0,0,2,0,2,0,0,0,2,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,16,1,0,6,2,0,0,2
test,none,9510155,2,2,1,1,0,0,5,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,5,0,0,0,0,22,9,0,20,1.25,0,5,5
test,none,5971617,1,4,3,3,0,0,9,1,9,0,0,0,9,0,0,0,3,1,0,3,0,0,1,4,4,1,0,0,0,0,3,13,1,6,3,0,0,0,116,1,0,44,0.7083,0,0,15
test,none,7553034,1,3,2,3,-1,-1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,26,1,0,9,0,0,0,3
test,none,8827191,2,5,2,14,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,2,0,1,3,0,0,0,27,10,0,38,0,0,3,8
test,none,4431712,1,1,1,7,0,0,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,0,0,6,1,0,0,0,1,3,3,1,3,1,0,0,0,15,1,0,29,0.5,0,0,7
test,none,7377288,1,7,1,16,0,0,4,0,3,0,0,1,4,0,0,0,5,0,0,5,0,0,3,1,3,0,2,0,2,0,0,5,0,7,0,0,0,2,53,1,0,16,0.8,0,0,6
test,none,7003619,1,5,1,7,-1,-1,1,0,0,0,0,1,1,0,0,0,5,1,0,5,0,0,1,1,1,0,0,0,0,9,2,5,0,6,0,0,0,0,69,16,0,4,0,0,0,1
test,none,7093849,1,6,1,14,0,0,15,0,14,1,0,0,14,0,0,0,4,2,1,1,0,2,2,1,30,2,92,1,13,15,103,89,28,46,5,0,0,0,194,1,0,494,0.8429,0,0,196
test,none,8760558,1,9,2,7,0,0,3,0,3,0,0,0,3,0,0,0,2,1,0,2,0,0,0,1,4,0,1,0,0,0,8,7,2,6,1,0,0,0,104,0,0,23,1,0,0,5
test,none,8698235,1,5,1,10,-1,-1,2,2,1,1,0,0,1,0,0,0,2,2,1,1,0,0,2,6,3,0,3,1,0,4,0,7,0,6,2,0,0,0,42,1,0,28,1,0,0,7
