parts,label,sample_id,constructor,cbo,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
test,none,7542000,0,1,1,1,5,1,2,0,1,0,0,0,0,0,0,0,2,2,1,0,0,1,5,9,0,0
train,minor,6721460,0,7,6,11,29,1,9,1,11,0,0,1,4,0,0,0,1,9,0,2,0,0,28,1,0,0
train,none,7543232,0,1,1,1,5,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,13,1,0,1
test,none,7546490,0,4,4,3,14,0,0,0,3,0,0,3,0,0,0,6,1,0,0,1,0,0,13,1,0,0
train,none,7551760,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0
train,none,7554762,0,3,2,3,3,1,0,1,3,0,0,0,0,0,2,1,0,0,0,0,0,0,6,4,0,0
test,none,7558115,0,6,1,1,3,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,29,1,0,1
train,none,7560859,0,3,2,1,6,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,9,2,0,0
train,none,7563653,0,2,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
train,minor,8895511,0,7,8,11,29,1,1,8,11,2,2,2,2,0,0,0,2,1,0,3,0,0,21,2,0,0
test,none,7568142,0,2,2,3,4,1,1,2,3,2,3,0,1,0,1,0,0,1,0,0,0,0,31,4,0,1
test,none,7574549,0,1,2,2,3,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0
test,minor,7958322,0,6,1,4,29,0,3,1,4,1,1,0,0,0,0,3,9,5,0,0,3,0,22,2,0,0
test,none,7577346,0,10,2,3,10,0,2,2,3,1,1,0,0,1,0,1,0,2,1,1,0,0,21,1,0,0
train,none,7577692,0,5,4,5,11,0,1,2,5,2,1,2,0,0,0,0,0,1,0,3,0,0,25,2,0,1
train,none,7580167,0,3,1,2,5,1,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,25,1,0,1
test,minor,9111672,0,6,3,9,29,0,0,1,9,2,1,0,2,0,0,4,0,5,0,1,0,0,20,4,0,0
train,none,7581323,0,4,1,1,5,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,7,1,0,0
train,minor,7161584,0,4,6,15,29,0,2,1,15,0,0,2,2,0,0,7,0,2,3,3,0,1,40,33,0,1
test,minor,6344285,0,2,1,3,29,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0
test,none,7584763,0,3,2,2,7,1,0,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,7,1,0,0
test,none,7585761,0,4,1,4,6,1,3,1,4,1,1,0,0,0,0,0,0,3,0,0,0,0,13,2,0,0
train,none,7586356,0,2,4,3,11,3,0,3,3,0,0,0,3,0,0,0,0,0,0,1,0,0,38,2,0,1
train,none,7587149,0,2,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0
test,none,7588699,0,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
train,minor,9242897,0,2,5,10,29,0,10,4,10,1,3,1,2,0,3,0,5,15,7,3,0,0,58,4,0,1
train,none,7589426,1,2,2,2,5,0,0,3,2,0,0,0,1,0,1,5,0,2,2,0,0,0,30,1,0,1
test,none,7592195,0,3,1,1,3,0,0,1,1,1,1,0,0,0,0,7,0,0,1,0,0,0,21,1,0,0
test,none,7592205,0,2,1,8,10,0,1,1,8,0,0,0,0,0,0,3,0,1,0,1,0,0,15,4,0,0
train,none,7593524,0,3,4,1,15,3,1,0,1,0,0,0,1,0,0,1,0,1,0,2,0,0,27,1,0,1
train,none,7595459,0,1,2,3,7,1,1,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,29,1,0,1
train,none,7599926,0,6,1,4,6,1,2,2,4,1,2,0,0,0,0,1,0,2,0,0,0,0,10,8,0,0
train,none,7602224,0,3,3,9,14,0,3,1,9,1,1,0,0,0,1,0,2,3,2,2,0,0,12,1,0,0
train,none,7604836,0,5,4,9,13,0,3,3,9,1,1,0,1,0,0,0,0,3,0,2,0,0,12,2,0,0
train,none,7610926,0,0,2,2,7,1,1,1,2,0,0,0,1,0,0,1,0,2,0,1,0,0,6,9,0,0
train,none,7618843,0,3,1,3,5,0,1,1,3,0,0,0,0,1,0,0,0,1,0,1,0,0,8,9,0,0
test,none,7619442,0,2,5,1,17,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,39,17,0,1
train,none,7621803,0,4,5,3,16,1,1,1,3,0,0,0,0,0,3,0,0,5,0,1,0,0,12,4,0,0
train,none,7622719,0,4,6,5,21,2,5,2,5,1,3,1,2,1,0,1,2,6,1,4,0,0,20,9,0,0
train,none,7625090,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
train,none,7627967,0,2,4,3,12,2,1,2,3,0,0,1,2,0,0,1,0,2,0,3,0,0,26,9,0,1
test,none,7628549,0,2,1,1,3,0,0,2,1,1,3,0,0,0,0,1,0,0,0,0,0,0,24,9,0,1
train,none,7628568,0,3,4,3,16,4,2,3,3,0,0,0,1,0,1,0,0,2,0,2,0,0,11,1,0,0
train,none,7628757,0,3,1,7,9,0,2,1,7,0,0,0,0,0,0,0,0,2,0,0,0,0,15,2,0,0
train,none,7638064,0,1,3,5,15,3,2,1,5,0,0,0,0,0,0,1,0,2,1,2,0,0,12,2,0,0
train,none,7641912,0,1,1,6,6,0,0,0,6,1,3,0,0,0,0,2,0,0,0,0,0,0,17,1,0,0
train,minor,5972104,0,1,10,9,29,0,3,2,9,1,4,1,3,0,0,9,1,4,3,3,0,0,32,9,0,0
train,none,7645267,0,2,8,2,25,1,1,0,2,0,0,0,7,0,0,7,0,1,0,1,0,0,12,1,0,0
train,none,7656657,0,3,2,2,3,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,8,10,0,0
train,none,7659358,0,4,2,3,6,0,0,1,3,0,0,0,0,0,0,1,0,0,1,1,0,0,4,4,1,0
train,none,7663402,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,15,1,0,0
train,none,7671750,0,1,1,2,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0
train,none,7671918,0,2,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0
train,none,7674551,0,2,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0
train,none,7674694,0,1,1,3,4,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,0,0
train,none,7678894,0,1,1,2,5,1,1,1,2,1,2,0,0,0,0,0,0,1,0,0,0,0,9,1,0,0
train,none,7693328,0,1,2,2,10,1,1,1,2,0,0,0,0,1,0,0,0,1,0,1,0,0,13,0,0,0
train,minor,6905888,0,11,8,10,28,2,11,1,10,0,0,2,1,1,2,4,10,16,3,1,0,0,33,0,0,0
test,none,7698738,0,1,2,1,7,2,0,1,1,1,15,0,1,0,0,0,0,0,0,1,0,0,5,0,0,0
train,none,7699101,0,1,1,1,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0
train,none,7700031,0,2,3,3,9,0,0,1,3,2,2,1,0,0,0,0,0,1,1,1,0,0,7,1,0,0
train,minor,4721410,0,9,5,7,28,0,3,0,7,0,0,0,1,3,0,5,0,4,3,3,0,0,39,2,0,0
train,none,7706698,1,0,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,20,1,0,1
train,none,7710744,0,4,1,7,7,1,1,1,7,3,1,0,0,0,0,0,1,1,0,0,0,0,12,1,0,0
test,none,7711083,0,2,1,3,5,1,0,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,4,17,0,0
train,none,7716650,0,2,1,6,8,1,3,1,6,1,2,0,0,0,0,1,0,4,0,0,0,0,17,9,0,1
train,major,4788662,0,2,22,5,28,10,8,1,5,3,1,0,2,0,4,0,0,8,0,2,0,0,20,1,0,0
test,none,7718229,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0,1
train,none,7720540,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1
train,none,7720851,0,0,1,3,11,1,1,0,3,0,0,0,0,0,0,7,0,1,0,0,0,0,9,1,0,0
train,none,7725751,0,3,2,4,4,1,1,1,4,1,1,0,1,0,1,0,0,1,0,0,0,0,34,9,0,1
train,none,7725810,0,1,5,8,19,2,2,3,8,6,1,0,4,0,0,2,1,5,2,2,0,0,20,0,0,0
train,none,7726305,1,1,1,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
test,none,7727470,1,2,2,4,13,0,0,5,4,0,0,0,0,0,0,2,0,5,0,1,0,0,17,1,2,0
train,none,7727545,0,1,3,5,12,2,3,1,5,0,0,1,0,0,0,2,3,5,1,1,0,0,7,10,0,0
train,none,7727842,0,4,3,5,13,2,2,3,5,2,4,0,1,0,0,1,0,3,0,1,0,0,34,1,0,1
train,minor,4874140,0,15,13,6,27,6,5,3,6,0,0,0,0,0,4,2,0,6,1,1,0,0,32,10,1,0
train,minor,7542297,1,11,9,21,27,0,0,3,21,1,1,0,1,0,0,7,0,9,2,2,0,0,23,1,0,0
test,none,7732540,0,7,1,2,3,1,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,11,1,0,1
test,none,7733996,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
train,none,7739565,0,0,1,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
train,none,7743333,0,5,1,6,7,1,4,3,6,1,1,0,0,0,1,0,0,4,0,0,0,0,33,9,0,1
test,none,7743791,0,1,3,4,11,2,3,1,4,0,0,0,0,0,0,0,4,3,0,2,0,0,8,10,0,0
train,none,7745170,0,0,3,1,5,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,16,4,0,0
train,none,7746473,0,3,1,4,3,0,0,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
train,none,7746730,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0
train,none,7747391,0,6,2,10,8,0,0,0,10,2,1,0,1,0,1,0,0,4,0,0,0,0,29,1,0,0
train,none,7747392,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
train,none,7747898,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
train,none,7748135,0,2,3,1,8,2,0,1,1,1,1,1,0,0,0,0,0,0,0,2,0,0,10,2,0,0
train,none,7748712,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0
train,none,7749788,0,5,11,15,39,1,7,6,15,0,0,1,7,1,0,3,1,9,0,2,0,0,60,9,0,1
train,none,7754600,0,1,4,3,6,3,1,1,3,0,0,0,3,0,0,0,0,1,0,1,0,0,11,1,0,0
train,none,7755095,0,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
test,none,7757865,0,2,2,3,4,1,1,2,3,0,0,0,0,0,0,0,2,1,0,0,0,0,39,2,0,1
train,none,7759298,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,5,1,0,0
train,none,7759750,0,3,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0
train,none,7760290,0,4,1,1,8,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15,9,0,0
train,none,7761185,0,0,2,3,6,1,1,0,3,0,0,0,1,0,1,0,3,3,4,0,0,0,8,1,0,0
train,major,5717998,0,7,10,13,27,0,4,5,13,2,1,5,0,0,0,0,0,4,0,2,0,0,35,10,0,1
train,none,7763232,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
test,none,7767021,0,5,2,5,8,2,1,3,5,1,1,0,1,0,0,0,0,1,0,1,0,0,13,1,0,0
train,minor,8030414,0,5,6,7,27,2,5,2,7,1,1,0,0,0,2,0,9,9,0,2,0,0,26,1,0,0
train,none,7770031,0,5,2,3,5,0,1,1,3,0,0,0,1,0,1,0,0,1,0,0,0,0,10,1,0,0
train,none,7775896,0,1,2,2,5,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,6,32,0,0
train,none,7777067,0,5,2,5,13,3,1,1,5,0,0,0,1,0,0,1,2,1,0,2,0,1,9,8,0,0
train,none,7782013,0,1,1,1,3,0,0,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,10,1,0,1
train,none,7782626,0,2,2,2,8,2,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,25,4,0,1
train,none,7783504,1,1,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,13,1,0,1
train,none,7784926,0,2,1,1,3,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,19,1,0,1
train,none,7785366,0,1,1,2,4,0,1,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,19,20,0,1
train,none,7786250,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
train,none,7787254,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0
train,none,7787736,0,2,2,4,6,2,0,0,4,2,2,0,1,0,0,0,3,0,2,1,0,0,8,1,0,1
train,none,7787982,0,2,2,1,6,2,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8,9,0,1
test,none,7792077,0,5,7,5,11,1,1,0,5,0,0,0,6,0,1,0,0,3,0,3,0,0,20,0,0,0
train,none,7792356,0,4,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,0,0
train,none,7792449,0,1,1,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0
train,none,7795065,0,1,2,2,6,0,0,0,2,1,1,0,1,0,0,0,0,0,0,1,0,0,7,4,0,0
test,none,7797001,0,1,1,4,4,1,0,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,18,1,0,1
train,none,7803956,0,5,3,3,13,0,0,1,3,0,0,0,0,1,0,0,0,1,0,1,0,0,12,1,0,0
train,none,7808358,0,0,1,0,6,1,0,1,0,0,0,0,0,0,1,0,3,3,3,0,0,0,5,9,0,1
train,none,7810086,0,2,2,2,6,0,0,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,23,4,0,0
train,minor,8666215,0,4,8,6,27,3,5,0,6,0,0,2,2,1,0,0,3,8,1,4,0,0,29,2,0,1
train,none,7810336,0,1,6,2,25,0,7,3,2,0,0,2,3,0,1,0,1,13,2,5,0,0,20,2,0,0
train,none,7811951,0,1,2,1,6,0,0,1,1,1,2,0,0,0,0,0,0,1,0,1,0,0,10,1,0,0
test,none,7824232,0,1,4,1,12,2,3,1,1,0,0,1,1,0,0,7,3,4,0,2,0,0,11,9,0,0
train,none,7829822,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0
train,none,7832597,0,2,1,1,5,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,10,0,0
train,none,7834476,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
test,minor,6419181,0,3,8,8,27,5,5,1,8,1,3,1,3,0,0,0,1,5,0,3,0,0,33,2,0,1
test,none,7842162,0,4,1,6,7,0,1,4,6,3,3,0,0,0,0,0,0,2,0,0,0,3,21,4,0,0
train,none,7842685,0,1,5,3,11,1,1,1,3,0,0,1,2,0,0,2,2,1,0,2,0,0,14,9,0,1
train,minor,6577272,0,3,6,7,27,3,2,0,7,1,80,0,2,1,0,0,2,4,0,3,0,0,29,17,0,0
train,none,7855032,0,3,3,4,7,0,1,2,4,1,1,0,2,0,0,0,0,1,0,1,0,0,21,1,0,1
train,none,7856535,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
train,minor,7730792,0,3,13,6,27,3,4,1,6,0,0,1,7,0,0,0,3,4,3,4,0,0,18,1,0,0
train,none,7863512,0,1,1,2,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0
train,none,7864012,0,1,5,2,10,4,1,1,2,0,0,1,1,0,0,0,2,1,0,2,0,0,20,9,0,1
train,minor,5907756,0,2,7,4,27,3,4,0,4,0,0,2,4,0,0,0,0,7,0,4,0,0,23,8,0,1
train,minor,7810274,0,8,4,15,26,0,3,1,15,1,1,0,2,1,1,1,1,5,0,3,0,0,37,4,0,1
train,none,7876519,0,3,8,16,10,1,2,0,16,2,3,1,0,0,0,1,2,2,0,2,0,0,21,1,0,0
train,none,7879764,0,1,4,7,14,1,2,1,7,0,0,1,1,0,0,1,3,2,1,2,0,0,14,9,0,0
test,none,7880496,0,2,1,4,6,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0
train,none,7880833,0,3,3,6,12,0,2,2,6,0,0,0,0,0,0,0,3,4,0,1,0,0,6,1,0,0
train,none,7881040,0,4,1,5,6,1,2,1,5,1,3,0,0,0,0,0,0,2,0,0,0,0,8,1,0,0
train,minor,5952032,0,7,7,6,26,4,4,0,6,0,0,0,4,0,0,0,4,5,0,2,0,0,15,2,0,0
train,none,7883024,1,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
train,none,7883291,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0
train,none,7885799,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
test,none,7888064,0,0,1,5,3,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,0,1
test,none,7889326,0,2,2,4,6,2,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,0,0
test,none,7893144,0,6,2,12,8,1,1,3,12,1,1,0,0,0,0,0,0,1,0,1,0,0,11,1,0,0
train,none,7893182,1,2,3,1,8,0,0,4,1,0,0,0,1,0,2,2,3,4,1,0,0,0,18,2,0,0
train,none,7896708,0,2,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,9,0,1
train,none,7900059,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
train,none,7900945,0,2,1,4,3,0,0,2,4,0,0,0,0,0,0,2,0,0,0,0,0,0,7,2,0,0
train,none,7902148,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
train,none,7902495,0,3,3,4,12,1,0,1,4,0,0,0,0,1,0,2,0,0,0,1,0,0,19,2,0,0
train,none,7904510,0,4,2,4,8,2,1,1,4,0,0,0,0,0,0,0,0,1,0,1,0,0,13,1,0,0
train,minor,6613457,0,7,1,14,26,0,7,1,14,0,0,0,0,0,0,0,8,13,0,0,0,6,38,4,0,0
train,none,7906258,0,1,2,1,5,1,1,1,1,1,1,0,1,0,0,2,0,1,1,1,0,0,23,9,0,1
train,none,7907062,0,3,2,1,7,1,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0
train,none,7907397,0,5,1,5,5,1,2,2,5,0,0,0,0,0,0,0,0,2,0,0,0,0,11,1,0,0
train,none,7907703,0,0,1,1,13,1,1,0,1,0,0,0,0,0,0,0,10,10,18,0,0,0,14,1,0,0
test,none,7909952,0,7,1,4,6,1,3,3,4,1,1,0,0,0,0,2,0,3,0,0,0,0,16,9,0,0
train,none,7910247,0,2,1,2,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0
train,none,7910366,0,4,1,2,3,1,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0
train,minor,4571455,0,5,7,4,26,1,4,2,4,0,0,1,1,0,3,1,4,8,2,3,0,0,52,1,1,1
train,none,7920669,0,2,2,5,7,2,1,0,5,1,1,0,1,0,0,0,0,1,0,1,0,0,10,1,0,1
train,minor,4576061,0,4,5,7,26,0,0,1,7,0,0,0,0,0,0,1,0,11,1,1,0,0,46,1,0,1
train,minor,4310755,0,3,7,4,26,2,5,1,4,0,0,1,4,1,4,0,6,5,2,4,0,0,44,10,0,1
train,none,7926125,0,7,7,10,14,2,4,1,10,1,1,0,2,0,0,0,0,6,0,2,0,0,17,1,0,0
test,minor,4092105,0,0,6,11,26,3,5,0,11,0,0,1,2,0,0,9,2,5,5,1,0,1,40,1,0,0
train,minor,9426716,0,0,7,8,26,4,0,2,8,0,0,0,1,0,4,0,0,0,0,1,0,0,20,1,0,0
train,none,7926909,1,1,1,2,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
train,none,7927736,0,1,1,2,3,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,1
test,none,7928090,0,1,2,1,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,5,4,0,0
test,none,7928095,0,2,2,6,11,0,1,0,6,0,0,0,0,0,0,0,3,3,0,1,0,0,8,4,0,0
train,minor,4602827,0,6,4,5,25,0,2,3,5,0,0,0,1,1,0,3,2,7,2,2,0,0,27,1,0,0
test,none,7928407,0,5,2,3,7,0,0,3,3,0,0,0,0,0,1,0,0,0,0,1,0,0,9,1,0,0
train,none,7929441,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1
train,major,7355243,0,6,4,12,25,1,3,2,12,0,0,0,0,0,0,3,0,3,0,1,1,0,30,2,0,1
train,none,7939585,0,1,1,0,3,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,5,1,0,0
train,none,7944714,0,4,4,24,31,1,4,1,24,4,7,0,0,1,0,1,0,8,1,1,0,0,23,4,0,0
train,minor,8526436,0,6,11,11,25,2,5,2,11,4,2,0,9,0,0,2,0,5,1,3,0,0,40,1,0,0
train,none,7950542,0,2,2,0,6,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8,1,0,0
train,none,7951909,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,1,0,0
train,none,7954017,0,1,1,3,5,0,1,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,15,4,0,1
train,none,7954103,0,3,3,3,9,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,8,1,0,0
test,minor,9376700,0,6,4,10,25,0,14,10,10,0,0,3,0,0,3,0,8,18,5,3,0,0,34,1,0,0
test,minor,7094329,0,5,7,15,25,0,3,6,15,5,9,0,0,0,3,0,3,5,10,1,0,0,28,10,0,0
train,none,7959714,0,2,2,2,5,1,0,1,2,1,1,0,1,0,0,2,0,0,0,0,0,0,33,1,0,1
train,none,7960668,1,4,4,3,19,0,2,1,3,0,0,1,0,1,0,2,1,7,0,2,0,0,25,1,0,0
test,none,7962366,0,3,5,10,29,2,1,0,10,1,830,0,2,1,0,0,2,1,0,5,0,0,28,17,0,0
train,minor,8254484,0,2,6,8,25,3,0,0,8,1,829,0,2,1,0,0,2,0,0,3,0,0,24,17,0,0
train,none,7965671,0,5,4,5,14,3,0,1,5,3,2,0,1,0,0,1,0,0,1,1,0,0,19,1,0,0
train,none,7969235,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0
train,none,7969819,0,2,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1,0,1
test,none,7972876,0,2,2,9,20,1,1,0,9,0,0,0,0,1,0,0,0,1,0,3,0,0,21,17,0,0
train,none,7979179,0,0,1,1,13,0,2,0,1,0,0,0,0,1,0,1,0,4,0,2,0,0,20,17,0,0
train,none,7980032,0,1,4,7,23,3,1,0,7,2,75,0,0,1,0,0,0,1,0,3,0,0,20,17,0,0
train,none,7982015,0,2,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,4,0,0
test,minor,6351518,0,1,7,3,25,0,0,1,3,0,0,0,3,0,0,0,2,2,0,1,0,0,19,1,0,0
train,none,7989222,0,0,1,1,13,0,2,0,1,0,0,0,0,1,0,1,0,4,0,2,0,0,20,17,0,0
train,major,8653310,0,10,7,73,24,1,6,3,73,0,0,1,3,1,0,1,0,9,0,3,0,0,32,1,0,1
train,none,7995724,0,0,7,2,11,4,0,1,2,0,0,0,5,0,0,0,0,0,0,1,0,0,25,1,0,1
train,none,7996314,0,6,1,2,3,0,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,0,0
train,none,7997206,0,3,4,3,16,0,1,2,3,0,0,0,1,0,0,3,0,1,0,2,0,0,11,4,0,0
train,none,8001801,0,1,2,4,15,1,2,0,4,1,46,0,0,1,0,1,0,3,1,1,0,0,15,17,0,0
train,none,8007508,0,4,6,10,30,2,2,0,10,1,1,0,3,1,0,0,3,4,0,3,0,0,30,17,0,0
test,none,8007538,0,1,2,2,10,1,0,0,2,1,1,0,0,0,0,0,0,0,0,3,0,0,16,17,0,0
train,none,8008599,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train,none,8008638,0,1,2,2,7,2,0,3,2,1,1,0,0,0,0,0,0,0,0,1,0,0,16,1,0,1
train,none,8009118,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1
train,none,8009299,1,1,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,1
train,none,8017975,0,4,3,2,11,2,3,1,2,0,0,0,1,0,1,0,0,3,0,2,0,0,15,1,0,0
train,none,8024427,0,3,2,3,6,1,0,3,3,1,1,0,0,0,0,1,0,0,0,1,0,0,49,1,0,1
train,none,8025832,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
test,none,8025955,1,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0
train,none,8026786,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0
train,none,8027029,0,1,1,2,3,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,1
train,minor,7934374,0,9,5,9,24,0,7,1,9,4,2,1,2,0,0,0,6,10,0,3,0,0,35,1,0,1
train,minor,7049236,0,8,4,13,24,4,3,5,13,1,1,0,0,1,0,2,0,3,0,1,0,0,36,2,2,0
train,none,8030709,0,3,1,2,5,1,2,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,16,4,0,0
train,none,8031777,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
train,none,8033367,0,0,13,3,40,0,5,0,3,0,0,1,2,1,8,2,7,10,0,5,0,0,28,17,0,0
train,none,8038797,0,4,2,5,15,1,2,1,5,0,0,0,1,0,1,0,0,2,0,0,1,0,20,9,0,1
train,none,8039112,0,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,1
